candidate_id,education_level,degree,branch,graduation_year,cgpa,skills,interests,preferred_sectors,preferred_states,preferred_cities,preferred_location_type,preferred_duration,experience_level,languages,disability_preference,rural_or_urban
CAND2026-01057,Diploma,Diploma,Civil Engineering,2025,8.1,"[""AutoCAD"", ""Site Survey"", ""MS Excel"", ""Documentation""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""Andhra Pradesh"", ""Kerala""]","[""Vijayawada"", ""Kochi""]",Hybrid,3,0-1 internship experience,"[""Hindi"", ""English"", ""Telugu""]",Accessible workplace preferred,Rural
CAND2026-01058,Diploma,Diploma,Electrical Engineering,2026,9.2,"[""Electrical Safety"", ""Solar Energy"", ""Testing"", ""Troubleshooting"", ""MS Excel"", ""AutoCAD""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Tamil Nadu""]","[""Madurai""]",Remote,3,No prior experience,"[""Hindi"", ""English"", ""Tamil""]",No preference,Urban
CAND2026-01059,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation"", ""Communication"", ""Research"", ""Data Entry"", ""Digital Literacy""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Odisha""]","[""Bhubaneswar""]",On-site,4,No prior experience,"[""Hindi"", ""English"", ""Odia""]",No preference,Urban
CAND2026-01060,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement"", ""Communication"", ""Data Collection"", ""Documentation"", ""MS Excel""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Assam""]","[""Guwahati""]",Hybrid,6,Academic project experience,"[""Hindi"", ""English"", ""Assamese""]",No preference,Urban
CAND2026-01061,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""Karnataka"", ""Assam""]","[""Bengaluru"", ""Guwahati""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Kannada""]",No preference,Rural
CAND2026-01062,Undergraduate,BA,Tourism,2028,8.4,"[""Customer Service"", ""Communication""]","[""Tourism"", ""Hospitality"", ""Marketing""]","[""Tourism"", ""Marketing"", ""Logistics""]","[""Uttar Pradesh""]","[""Noida""]",Hybrid,3,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-01063,Undergraduate,B.Tech,Computer Science,2026,5.8,"[""Python"", ""SQL""]","[""Data Science"", ""Software Development"", ""AI/ML""]","[""IT"", ""Software Development"", ""Data Science"", ""AI/ML""]","[""Bihar""]","[""Gaya""]",Remote,3,Academic project experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-01064,Undergraduate,B.Tech,Information Technology,2027,7.1,"[""Python"", ""JavaScript"", ""React"", ""SQL""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Manipur""]","[""Imphal""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Manipuri""]",No preference,Urban
CAND2026-01065,Undergraduate,B.Tech,Artificial Intelligence,2028,8.4,"[""Python"", ""Machine Learning"", ""Pandas"", ""Scikit-learn""]","[""AI/ML"", ""Data Science""]","[""AI/ML"", ""Data Science"", ""Software Development""]","[""Telangana"", ""Tripura""]","[""Warangal"", ""Agartala""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Urban
CAND2026-01066,Undergraduate,B.Tech,Mechanical Engineering,2026,5.8,"[""AutoCAD"", ""SolidWorks"", ""Manufacturing"", ""Quality Control""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Rajasthan""]","[""Jaipur""]",On-site,2,Academic project experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-01067,Undergraduate,B.Tech,Automobile Engineering,2027,7.1,"[""Automobile Engineering"", ""Diagnostics"", ""AutoCAD"", ""Testing""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Jharkhand""]","[""Jamshedpur""]",Hybrid,3,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-01068,Undergraduate,B.Tech,Electronics and Communication,2028,8.4,"[""Embedded C"", ""Microcontrollers"", ""Networking"", ""PCB Design"", ""Troubleshooting"", ""Arduino""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Uttarakhand""]","[""Dehradun""]",Remote,3,0-1 internship experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-01069,Undergraduate,B.Tech,Electrical Engineering,2026,5.8,"[""Electrical Safety"", ""Solar Energy"", ""AutoCAD"", ""MS Excel"", ""Testing"", ""Microcontrollers""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Maharashtra"", ""Jammu and Kashmir""]","[""Nagpur"", ""Srinagar""]",On-site,4,Academic project experience,"[""English"", ""Hindi"", ""Marathi""]",Accessible workplace preferred,Urban
CAND2026-01070,Undergraduate,B.Com,Commerce,2027,7.1,"[""MS Excel"", ""Accounting"", ""Tally"", ""Financial Analysis"", ""Communication"", ""Documentation""]","[""Finance"", ""Accounting"", ""Banking""]","[""Finance"", ""Banking"", ""Marketing""]","[""Gujarat""]","[""Ahmedabad""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Gujarati""]",No preference,Urban
CAND2026-01071,Undergraduate,BBA,Business Administration,2028,8.4,"[""MS Excel"", ""Communication""]","[""Finance"", ""Marketing"", ""HR""]","[""Finance"", ""Marketing"", ""HR"", ""Logistics""]","[""Madhya Pradesh""]","[""Indore""]",On-site,2,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-01072,Undergraduate,B.Sc.,Agriculture,2026,5.8,"[""Agriculture"", ""Field Survey""]","[""Agriculture Technology"", ""Rural Development"", ""Sustainability""]","[""Agriculture"", ""Rural Development"", ""Renewable Energy""]","[""Chandigarh""]","[""Chandigarh""]",Hybrid,3,Academic project experience,"[""English"", ""Hindi"", ""Punjabi""]",No preference,Rural
CAND2026-01073,Undergraduate,B.Sc.,Data Science,2027,7.1,"[""Python"", ""SQL""]","[""Data Science"", ""Business Intelligence"", ""AI/ML""]","[""Data Science"", ""AI/ML"", ""IT""]","[""Tamil Nadu"", ""Himachal Pradesh""]","[""Chennai"", ""Shimla""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Tamil""]",No preference,Urban
CAND2026-01074,Undergraduate,BCA,Computer Applications,2028,8.4,"[""Python"", ""JavaScript"", ""SQL"", ""React""]","[""Software Development"", ""IT"", ""Data Science""]","[""Software Development"", ""IT"", ""Data Science""]","[""West Bengal""]","[""Kolkata""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Urban
CAND2026-01075,Diploma,Diploma,Civil Engineering,2027,8.9,"[""AutoCAD"", ""Site Survey"", ""MS Excel"", ""Documentation""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""Kerala""]","[""Kochi""]",Hybrid,6,Academic project experience,"[""Hindi"", ""English"", ""Malayalam""]",No preference,Urban
CAND2026-01076,Diploma,Diploma,Electrical Engineering,2028,6.2,"[""Electrical Safety"", ""Solar Energy"", ""Testing"", ""Troubleshooting""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Andhra Pradesh""]","[""Vijayawada""]",On-site,2,No prior experience,"[""Hindi"", ""English"", ""Telugu""]",No preference,Rural
CAND2026-01077,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation"", ""Communication"", ""Research""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Tamil Nadu"", ""Andhra Pradesh""]","[""Madurai"", ""Visakhapatnam""]",Hybrid,3,No prior experience,"[""Hindi"", ""English"", ""Tamil""]",No preference,Rural
CAND2026-01078,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement"", ""Communication"", ""Data Collection"", ""Documentation"", ""MS Excel""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Odisha""]","[""Bhubaneswar""]",Remote,3,Academic project experience,"[""Hindi"", ""English"", ""Odia""]",No preference,Urban
CAND2026-01079,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation"", ""Communication"", ""MS Excel"", ""Data Entry"", ""Teamwork""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""Assam""]","[""Guwahati""]",On-site,4,0-1 internship experience,"[""English"", ""Hindi"", ""Assamese""]",No preference,Urban
CAND2026-01080,Undergraduate,BA,Tourism,2028,8.4,"[""Customer Service"", ""Communication"", ""Tourism Operations"", ""Content Writing"", ""MS Excel"", ""Documentation""]","[""Tourism"", ""Hospitality"", ""Marketing""]","[""Tourism"", ""Marketing"", ""Logistics""]","[""Karnataka""]","[""Bengaluru""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Kannada""]",No preference,Urban
CAND2026-01081,Undergraduate,B.Tech,Computer Science,2026,5.8,"[""Python"", ""SQL""]","[""Data Science"", ""Software Development"", ""AI/ML""]","[""IT"", ""Software Development"", ""Data Science"", ""AI/ML""]","[""Uttar Pradesh"", ""Goa""]","[""Lucknow"", ""Panaji""]",On-site,2,Academic project experience,"[""English"", ""Hindi""]",Accessible workplace preferred,Rural
CAND2026-01082,Undergraduate,B.Tech,Information Technology,2027,7.1,"[""Python"", ""JavaScript""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Bihar""]","[""Gaya""]",Hybrid,3,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-01083,Undergraduate,B.Tech,Artificial Intelligence,2028,8.4,"[""Python"", ""Machine Learning""]","[""AI/ML"", ""Data Science""]","[""AI/ML"", ""Data Science"", ""Software Development""]","[""Manipur""]","[""Imphal""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Manipuri""]",No preference,Urban
CAND2026-01084,Undergraduate,B.Tech,Mechanical Engineering,2026,5.8,"[""AutoCAD"", ""SolidWorks"", ""Manufacturing"", ""Quality Control""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Telangana""]","[""Warangal""]",On-site,4,Academic project experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Urban
CAND2026-01085,Undergraduate,B.Tech,Automobile Engineering,2027,7.1,"[""Automobile Engineering"", ""Diagnostics"", ""AutoCAD"", ""Testing""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Rajasthan"", ""Karnataka""]","[""Jaipur"", ""Mysuru""]",Hybrid,6,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-01086,Undergraduate,B.Tech,Electronics and Communication,2028,8.4,"[""Embedded C"", ""Microcontrollers"", ""Networking"", ""PCB Design""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Jharkhand""]","[""Jamshedpur""]",On-site,2,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-01087,Undergraduate,B.Tech,Electrical Engineering,2026,5.8,"[""Electrical Safety"", ""Solar Energy"", ""AutoCAD"", ""MS Excel""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Uttarakhand""]","[""Dehradun""]",Hybrid,3,Academic project experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-01088,Undergraduate,B.Com,Commerce,2027,7.1,"[""MS Excel"", ""Accounting"", ""Tally"", ""Financial Analysis"", ""Communication"", ""Documentation""]","[""Finance"", ""Accounting"", ""Banking""]","[""Finance"", ""Banking"", ""Marketing""]","[""Maharashtra""]","[""Nagpur""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Marathi""]",No preference,Urban
CAND2026-01089,Undergraduate,BBA,Business Administration,2028,8.4,"[""MS Excel"", ""Communication"", ""Financial Analysis"", ""Digital Marketing"", ""Project Management"", ""Documentation""]","[""Finance"", ""Marketing"", ""HR""]","[""Finance"", ""Marketing"", ""HR"", ""Logistics""]","[""Gujarat"", ""Telangana""]","[""Ahmedabad"", ""Warangal""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Gujarati""]",No preference,Urban
CAND2026-01090,Undergraduate,B.Sc.,Agriculture,2026,5.8,"[""Agriculture"", ""Field Survey"", ""Data Collection"", ""MS Excel"", ""Community Engagement"", ""Communication""]","[""Agriculture Technology"", ""Rural Development"", ""Sustainability""]","[""Agriculture"", ""Rural Development"", ""Renewable Energy""]","[""Madhya Pradesh""]","[""Indore""]",Hybrid,6,0-1 internship experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-01091,Undergraduate,B.Sc.,Data Science,2027,7.1,"[""Python"", ""SQL""]","[""Data Science"", ""Business Intelligence"", ""AI/ML""]","[""Data Science"", ""AI/ML"", ""IT""]","[""Chandigarh""]","[""Chandigarh""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Punjabi""]",No preference,Rural
CAND2026-01092,Undergraduate,BCA,Computer Applications,2028,8.4,"[""Python"", ""JavaScript""]","[""Software Development"", ""IT"", ""Data Science""]","[""Software Development"", ""IT"", ""Data Science""]","[""Tamil Nadu""]","[""Chennai""]",Hybrid,3,No prior experience,"[""English"", ""Hindi"", ""Tamil""]",No preference,Rural
CAND2026-01093,Diploma,Diploma,Civil Engineering,2025,5.9,"[""AutoCAD"", ""Site Survey""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""West Bengal"", ""Maharashtra""]","[""Kolkata"", ""Nagpur""]",Remote,3,Academic project experience,"[""Hindi"", ""English"", ""Bengali""]",Accessible workplace preferred,Urban
CAND2026-01094,Diploma,Diploma,Electrical Engineering,2026,7.0,"[""Electrical Safety"", ""Solar Energy"", ""Testing"", ""Troubleshooting""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Kerala""]","[""Kochi""]",On-site,4,No prior experience,"[""Hindi"", ""English"", ""Malayalam""]",No preference,Urban
CAND2026-01095,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation"", ""Communication"", ""Research""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Andhra Pradesh""]","[""Vijayawada""]",Hybrid,6,No prior experience,"[""Hindi"", ""English"", ""Telugu""]",No preference,Urban
CAND2026-01096,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement"", ""Communication"", ""Data Collection""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Tamil Nadu""]","[""Madurai""]",On-site,2,Academic project experience,"[""Hindi"", ""English"", ""Tamil""]",No preference,Rural
CAND2026-01097,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation"", ""Communication"", ""MS Excel""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""Odisha"", ""Tamil Nadu""]","[""Bhubaneswar"", ""Chennai""]",Hybrid,3,No prior experience,"[""English"", ""Hindi"", ""Odia""]",No preference,Rural
CAND2026-01098,Undergraduate,BA,Tourism,2028,8.4,"[""Customer Service"", ""Communication"", ""Tourism Operations"", ""Content Writing"", ""MS Excel"", ""Documentation""]","[""Tourism"", ""Hospitality"", ""Marketing""]","[""Tourism"", ""Marketing"", ""Logistics""]","[""Assam""]","[""Guwahati""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Assamese""]",No preference,Urban
CAND2026-01099,Undergraduate,B.Tech,Computer Science,2026,5.8,"[""Python"", ""SQL"", ""Data Analysis"", ""Git"", ""React"", ""Machine Learning""]","[""Data Science"", ""Software Development"", ""AI/ML""]","[""IT"", ""Software Development"", ""Data Science"", ""AI/ML""]","[""Karnataka""]","[""Mysuru""]",On-site,4,Academic project experience,"[""English"", ""Hindi"", ""Kannada""]",No preference,Urban
CAND2026-01100,Undergraduate,B.Tech,Information Technology,2027,7.1,"[""Python"", ""JavaScript"", ""React"", ""SQL"", ""Networking"", ""Git""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Uttar Pradesh""]","[""Lucknow""]",Hybrid,6,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-01101,Undergraduate,B.Tech,Artificial Intelligence,2028,8.4,"[""Python"", ""Machine Learning""]","[""AI/ML"", ""Data Science""]","[""AI/ML"", ""Data Science"", ""Software Development""]","[""Bihar"", ""Tamil Nadu""]","[""Gaya"", ""Madurai""]",On-site,2,0-1 internship experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-01102,Undergraduate,B.Tech,Mechanical Engineering,2026,5.8,"[""AutoCAD"", ""SolidWorks""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Manipur""]","[""Imphal""]",Hybrid,3,Academic project experience,"[""English"", ""Hindi"", ""Manipuri""]",No preference,Rural
CAND2026-01103,Undergraduate,B.Tech,Automobile Engineering,2027,7.1,"[""Automobile Engineering"", ""Diagnostics""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Telangana""]","[""Warangal""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Urban
CAND2026-01104,Undergraduate,B.Tech,Electronics and Communication,2028,8.4,"[""Embedded C"", ""Microcontrollers"", ""Networking"", ""PCB Design""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Rajasthan""]","[""Jaipur""]",On-site,4,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
